brand,channel,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,review_month,country_verdicts,n_markets,n_markets_action,manual
Vegavero,Shopify,VV-VITA-127,VV-VITA-127,estimated,22,2026-06,1795.24,1865.97,3661.21,2182.83,1716.4170100000001,1053.750268285809,662.6667417141912,1289.3177077314153,6062.360000000001,9723.57,2343.0679760172243,1795.24,1,4,28.78147574943281,21.267587337792794,59.62045334739061,46.88114066114755,7.513888411640018,-3.7905218197505866,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Defend,"top seller at target margin, momentum flat",2026-06,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-129,VV-VITA-129,estimated,20,2026-06,384.08,600.29,984.37,736.99,482.98697,235.4528728143287,247.5340971856713,24.96146464434947,111.16,1095.53,260.4143374586782,227.39999999999998,1,6,23.919143494247965,22.455437787288115,74.86920568485426,49.065592206182636,1.4637057069598498,-36.0175914974429,2024-07,True,first-sale proxy,23.0,3,1,1-3,24.30494285714286,Harvest,"CM3% 23.9 below target 24.3, low volume, flat/declining",2026-06,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-136,VV-VITA-136,estimated,23,2026-06,1887.28,866.61,2753.89,1730.23,1179.10609,606.227158849829,572.8789311501711,176.31705946613022,1495.55,4249.44,782.5442183159591,1460.94,0,6,22.01348488319537,11.789445987504946,62.8285806622632,42.816019884599605,10.224038895690425,117.77731620913674,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-142,VV-VITA-142,estimated-fallback,24,2026-06,3278.44,2683.12,5961.5599999999995,4173.092,3352.07236,2256.6201620478414,1095.4521979521585,1033.8291590454005,3852.4300000000003,9813.99,3290.449321093242,2087.44,0,6,37.852846604711544,26.83576752972541,70.0,56.22810740812808,11.017079074986135,22.187602492620538,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Scale,"CM3% 37.9 >= target, sales +22% 3m",2026-06,WEB:Scale,1,0,False
Vegavero,Shopify,VV-VITA-143,VV-VITA-143,estimated-fallback,1,2026-06,204.84,,204.84,143.388,104.49604,1.2418860868691295,103.25415391313086,,,204.84,1.2418860868691295,204.84,0,1,0.6062712784949861,,70.0,51.01349345830892,,,2024-07,True,first-sale proxy,23.0,3,3,3-3,24.30494285714286,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-146,VV-VITA-146,estimated,23,2026-06,509.12,1810.37,2319.49,1348.6100000000001,896.73969,168.20220860518555,728.5374813948144,264.1491995065252,2049.59,4369.08,432.3514081117107,219.11,2,5,7.251689319858484,12.887904386073565,58.14252270973361,38.66107161488086,-5.6362150662150805,-71.87757198804665,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 7.3 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-151,VV-VITA-151,estimated,24,2026-06,3771.7799999999997,3331.42,7103.2,4279.79,2972.4791999999998,1033.560409460793,1938.9187905392068,290.77025324030717,3302.28,10405.48,1324.3306627011002,2563.47,0,6,14.550630834846167,8.805136246481435,60.25157675413898,41.84704358598941,5.745494588364732,13.218387354341383,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 14.6 vs target 24.3; margin improving (+5.7pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-153,VV-VITA-153,estimated,22,2026-06,2775.12,2945.17,5720.29,3812.13,2648.7944899999998,1253.1214774919679,1395.6730125080317,673.8196623899548,3112.39,8832.68,1926.9411398819227,1870.44,0,6,21.906607488291115,21.649589620515258,66.64225065512413,46.30524833531167,0.25701786777585767,-5.7738602525490945,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-155,VV-VITA-155,estimated,23,2026-06,2216.0,3828.76,6044.76,4070.26,2953.5237700000002,1325.1976812035387,1628.3260887964616,767.326026985298,3159.62,9204.380000000001,2092.5237081888367,671.33,1,6,21.923081829610087,24.285389603347806,67.33534499301875,48.8608938981862,-2.3623077737377187,-42.122253680042625,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-157,VV-VITA-157,estimated,8,2026-06,1355.78,1648.6799999999998,3004.46,2009.06,1361.72526,270.3477434765039,1091.377516523496,154.0191003654876,524.95,3529.41,424.3668438419915,954.47,1,6,8.998214104248481,29.339765761593977,66.86925437516226,45.32346112113325,-20.341551657345498,-17.765727733702107,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 9.0 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-158,VV-VITA-158,estimated,24,2026-06,5096.72,4182.48,9279.2,5927.780000000001,4548.0252,2969.767178125143,1578.2580218748574,1211.383999063017,4705.45,13984.65,4181.15117718816,3269.8,0,6,32.00456050225389,25.744275235376364,63.88244676265196,49.01311751013018,6.260285266877524,21.85880147663589,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Scale,"CM3% 32.0 >= target, sales +22% 3m",2026-06,WEB:Scale,1,0,False
Vegavero,Shopify,VV-VITA-159,VV-VITA-159,estimated,24,2026-06,6004.1900000000005,4132.42,10136.61,5892.75,4375.70441,2182.824072843542,2192.8803371564577,1073.7966779382432,6172.21,16308.82,3256.6207507817853,4182.4800000000005,0,6,21.534063881746874,17.397280357250374,58.133340436299704,43.167335134724524,4.136783524496501,45.29476674684568,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-160,L-Arginine Plus Capsules,none,14,2025-08,,,,,,,,,897.9100000000001,897.9100000000001,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-161,Magnesio Marino Vegavero® | 375 mg | 180 comp,none,3,2024-09,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-163,Vegavero Selenium 100mcg | 100% Natural from ,none,6,2024-12,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-165,VV-VITA-165,estimated,23,2026-06,1670.13,1683.18,3353.31,1840.3799999999999,1411.36711,644.8831695016642,766.4839404983359,580.0676074440627,2641.41,5994.72,1224.9507769457268,1097.49,0,6,19.23124225024421,21.960528938864574,54.882489241972856,42.08877526980804,-2.7292866886203626,-0.7753181477916773,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.304942857142855,Fix,CM3% 19.2 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-166,VV-VITA-166,estimated,23,2026-06,1014.35,877.1099999999999,1891.46,1299.7,938.1122599999999,187.9292548020313,750.1830051979686,116.53712647362349,676.35,2567.81,304.4663812756548,564.31,1,6,9.935671640004614,17.23029887981422,68.71411502225794,49.59725608788977,-7.294627239809607,15.646840191082093,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 9.9 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-168,VV-VITA-168,estimated,23,2026-06,2632.05,529.4,3161.4500000000003,1909.1,1279.53245,565.6042165029972,713.9282334970028,65.34371910108007,519.44,3680.89,630.9479356040773,1532.62,0,6,17.89065828980364,12.579647139434789,60.38684780717708,40.47296177386958,5.31101115036885,397.1760483566302,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.304942857142855,Fix,CM3% 17.9 vs target 24.3; margin improving (+5.3pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-170,VV-VITA-170,estimated,24,2026-06,1034.09,1456.86,2490.95,1689.1399999999999,1299.5119499999998,279.1026481605969,1020.409301839403,274.482942541615,1334.98,3825.93,553.5855907022119,898.89,2,6,11.204666820313411,20.560828067957196,67.81107609546558,52.16933097814087,-9.356161247643785,-29.019260601567755,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 11.2 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-171,VV-VITA-171,estimated,24,2026-06,3954.44,2562.96,6517.4,3129.69,2236.9593999999997,921.0255777681685,1315.9338222318315,639.5343419418936,3253.08,9770.48,1560.559919710062,2744.9300000000003,0,6,14.1317945464168,19.65934873848456,48.020529659066504,34.32288028968607,-5.527554192067759,54.2919124761994,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 14.1 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-172,VV-VITA-172,estimated,22,2026-06,1350.1799999999998,1761.43,3111.61,1962.1100000000001,1587.28941,1093.6432554217947,493.64615457820526,581.3344341383739,2790.79,5902.4,1674.9776895601688,1062.0900000000001,0,5,35.147182822455086,20.830461415526567,63.05770967441292,51.011836637624896,14.316721406928519,-23.34750742294614,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.304942857142855,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-173,VV-VITA-173,estimated,23,2026-06,1463.6999999999998,2354.2400000000002,3817.94,2553.54,1821.29914,964.3641885662499,856.9349514337499,688.2941610941873,3213.06,7031.0,1652.6583496604371,1072.07,0,5,25.258757040871515,21.42176495596681,66.8826644735119,47.703712997061245,3.836992084904704,-37.827069457659384,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Defend,"top seller at target margin, momentum negative",2026-06,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-174,VV-VITA-174,estimated,18,2026-06,601.25,830.02,1431.27,899.1,621.0558699999999,223.0190878049792,398.03678219502075,,427.19,1858.46,223.0190878049792,480.32,0,6,15.581901933595981,,62.81833616298812,43.39194351869318,,-27.561986458157634,2024-07,True,first-sale proxy,23.0,3,2,2-3,24.30494285714286,Harvest,"CM3% 15.6 vs target 24.3; bottom volume tier, no momentum",2026-06,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-181,Sage Extract Capsules Organic,none,12,2025-08,,,,,,,,,113.86,113.86,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-183,VV-VITA-183,estimated,23,2026-06,1567.05,1860.13,3427.18,2087.98,1576.6007099999997,255.6637650505669,1320.936944949433,377.08117041679157,2573.17,6000.35,632.7449354673585,1281.52,4,6,7.45988728489799,14.654343491366351,60.924141714179,46.00285686774549,-7.194456206468361,-15.755888029331292,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.304942857142862,Fix,CM3% 7.5 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-186,VV-VITA-186,estimated,18,2026-04,61.48,913.95,975.43,646.9,509.5668300000001,227.02929555899522,282.5375344410049,240.6014803823909,906.17,1881.6,467.6307759413861,,1,4,23.27479117507102,26.551472723924967,66.31946936223,52.240225336518264,-3.276681548853947,-93.27315498659664,2024-07,True,first-sale proxy,23.0,3,1,1-3,24.30494285714286,Harvest,"CM3% 23.3 below target 24.3, low volume, flat/declining",2026-06,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-188,VV-VITA-188,estimated,23,2026-06,1055.97,587.84,1643.81,1004.23,661.99761,315.28941084693145,346.7081991530686,173.7598322612876,924.5,2568.31,489.049243108219,554.5799999999999,0,6,19.1804047211619,18.795006193757448,61.091610344261206,40.27214884931957,0.38539852740445113,79.63561513336963,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Fix,CM3% 19.2 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-189,VV-VITA-189,estimated,24,2026-06,859.8500000000001,1021.1099999999999,1880.96,1324.45,1008.61176,613.4191544576349,395.1926055423651,90.55965595077215,805.09,2686.05,703.9788104084071,606.3900000000001,0,6,32.61202547941662,11.248389118082718,70.41351224906431,53.622180163320856,21.363636361333903,-15.792617837451377,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-190,VV-VITA-190,estimated,24,2026-06,495.02000000000004,504.45,999.47,602.67,428.48007,-5.934092193031908,434.4141621930319,114.56128951941962,854.62,1854.0900000000001,108.62719732638772,288.5,3,6,-0.593723892966463,13.404938980999697,60.29895844797743,42.87072848609763,-13.99866287396616,-1.8693626722172567,2024-07,True,first-sale proxy,23.0,3,3,3-3,24.30494285714286,Exit,"CM3 negative in 3 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-197,VV-VITA-197,estimated,21,2026-06,8179.09,19201.22,27380.31,14589.510000000002,13142.184110000002,10323.442399855408,2818.7417101445917,6855.4722502848235,22198.94,49579.25,17178.914650140232,5185.55,0,6,37.703891591641614,30.88198017691306,53.28467793096573,47.99866805744713,6.821911414728554,-57.40327958327648,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.304942857142855,Defend,"top seller at target margin, momentum negative",2026-06,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-198,VV-VITA-198,estimated,23,2026-06,2301.54,1640.21,3941.75,2188.79,1292.4967499999998,332.61693132694165,959.8798186730581,151.44267612213025,1846.6,5788.35,484.05960744907196,1447.29,0,6,8.438306115987611,8.20116300888824,55.52838206380415,32.78992198896429,0.2371431070993708,40.31983709403064,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.304942857142855,Fix,CM3% 8.4 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-199,VV-VITA-199,estimated,21,2026-06,707.2,1295.8600000000001,2003.06,1405.29,985.03186,16.54081604484201,968.4910439551579,213.49434052050208,1090.27,3093.33,230.0351565653441,453.22,2,6,0.825777362876899,19.581786210801187,70.15715954589477,49.176353179635164,-18.75600884792429,-45.426203447903326,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 0.8 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-200,"L-TRYPTOPHAN 600 mg Vegavero® | Mit Baldrian,",none,3,2024-09,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-202,VV-VITA-202,estimated,22,2026-06,613.15,688.5899999999999,1301.74,1047.85,745.8169399999999,320.45781233350914,425.35912766649085,139.48836236061578,580.82,1882.56,459.9461746941249,381.28,0,6,24.61765116947387,24.01576432640332,80.49610521302256,57.29384823390231,0.6018868430705488,-10.955721111256327,2024-07,True,first-sale proxy,23.0,3,1,1-3,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-203,VV-VITA-203,estimated,24,2026-06,1858.85,3352.94,5211.79,3434.2599999999998,2360.0359900000003,451.16887356680047,1908.8671164331995,751.0846008470581,4432.93,9644.72,1202.2534744138586,523.62,1,6,8.65669709575406,16.943299371906573,65.89405943063707,45.28263782692703,-8.286602276152513,-44.56059458266477,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,CM3% 8.7 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-204,VV-VITA-204,estimated,24,2026-06,347.42,590.24,937.66,632.0500000000001,432.68446000000006,-18.43855628180779,451.1230162818078,134.38984209385757,735.38,1673.04,115.95128581204979,151.54000000000002,3,6,-1.9664437303295215,18.27488401831129,67.40716251093147,46.14513363052706,-20.241327748640813,-41.139197614529685,2024-07,True,first-sale proxy,23.0,3,3,3-3,24.30494285714286,Exit,"CM3 negative in 3 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-206,VV-VITA-206,estimated,22,2026-06,275.49,858.76,1134.25,764.87,548.6692499999999,318.71267461949344,229.9565753805065,211.8804784045445,1609.38,2743.63,530.593153024038,275.49,0,5,28.09897946832651,13.165348047356403,67.43398721622216,48.372867533612514,14.933631420970109,-67.92002422096976,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-207,VV-VITA-207,estimated,22,2026-06,1391.5,1357.5,2749.0,1839.97,1332.289,-45.864782054594116,1378.153782054594,250.92796170011889,1778.58,4527.58,205.06317964552477,1051.52,3,6,-1.6684169536047333,14.108331461059883,66.93233903237541,48.464496180429244,-15.776748414664617,2.5046040515653774,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Exit,"CM3 negative in 3 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-208,VV-VITA-208,estimated,22,2026-06,3946.3,2908.51,6854.81,3698.12,2660.97861,1041.7172564372731,1619.2613535627272,289.99559905195485,3458.23,10313.04,1331.7128554892279,2417.17,0,6,15.196880094959205,8.385665471988702,53.949270658121804,38.819144659005865,6.811214622970503,35.68115633090482,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 15.2 vs target 24.3; margin improving (+6.8pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-215,VV-VITA-215,estimated,24,2026-06,1597.99,1147.71,2745.7,1739.38,1316.9117,662.4629123995828,654.4487876004172,432.8824107587228,2024.27,4769.97,1095.3453231583057,989.23,0,6,24.127286753818076,21.38461819612615,63.34923698874605,47.96269439487199,2.7426685576919247,39.23290726751531,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-216,VV-VITA-216,estimated,21,2026-06,1090.73,1883.63,2974.36,2056.96,1484.34716,-168.8477937039163,1653.1949537039163,74.74073002651672,659.89,3634.25,-94.10706367739957,1090.73,3,4,-5.676777313570526,11.326240741110901,69.15638994607242,49.90475799835931,-17.003018054681426,-42.094254179430145,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Exit,"CM3 negative in 3 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-217,Rhodiola Complex Vegavero® | Avec Fo-Ti et Gi,none,2,2024-08,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-222,VV-VITA-222,estimated,21,2026-06,4809.53,3456.6800000000003,8266.21,5367.09,4052.43201,2536.203919303313,1516.228090696687,736.1305184332107,3299.04,11565.25,3272.334437736524,3410.01,0,5,30.681581030524423,22.313476600259794,64.92806255829457,49.02406314381077,8.36810443026463,39.137264658574104,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Scale,"CM3% 30.7 >= target, sales +39% 3m",2026-06,WEB:Scale,1,0,False
Vegavero,Shopify,VV-VITA-223,VV-VITA-223,estimated,24,2026-06,23210.02,16970.239999999998,40180.259999999995,17409.21,8887.78506,3548.6008495890437,5339.184210410957,2287.8878266662514,13064.35,53244.61,5836.488676255295,14933.33,1,6,8.831702058645325,17.512450498235665,43.32776841165289,22.119779862051665,-8.68074843959034,36.768955536280004,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.304942857142862,Fix,CM3% 8.8 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-224,VV-VITA-224,estimated,20,2026-06,5847.94,4161.91,10009.85,6360.27,4541.6925599999995,1871.3739792673503,2670.3185807326495,853.8534202133012,4790.73,14800.58,2725.2273994806515,3731.75,1,6,18.695324897649318,17.823033654856385,63.54011298870612,45.37223394955968,0.872291242792933,40.51096732029284,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 18.7 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-225,VV-VITA-225,estimated,24,2026-06,1742.7,1643.7800000000002,3386.48,1554.0,1087.55688,451.27966175553394,636.2772182444661,667.7533073875434,4122.22,7508.7,1119.0329691430773,1449.04,0,6,13.325921362462909,16.19887602766333,45.88835605112093,32.11467009992677,-2.8729546652004228,6.0178369368163525,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,CM3% 13.3 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-227,Vegavero Organic Evening Primrose Oil | with ,none,14,2025-08,,,,,,,,,362.92,362.92,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-228,VV-VITA-228,estimated,23,2026-06,5589.95,4340.2300000000005,9930.18,6052.23,4303.80658,2538.645720000205,1765.1608599997953,1290.5268214123773,6518.879999999999,16449.059999999998,3829.172541412582,5312.12,0,6,25.564951692720626,19.796756826515864,60.94783780354434,43.34067036045671,5.768194866204762,28.793865762874297,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Scale,"CM3% 25.6 >= target, sales +29% 3m",2026-06,WEB:Scale,1,0,False
